Datetime	 016-10-20 20:00:00	 timezone	 GMT+8	 AQI Shanghai	 87	 PM2.5	 87	 PM10	 19	 O3	  20	 NO2	  25	 SO2	  5	 CO	  6	 Temperature	  21	 Dew	  19	 Air pressure is	 1014	 Humidity	 88	 Wind	 5	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
Datetime	 017-01-25 09:00:00	 timezone	 GMT+8	 AQI Shanghai	 149	 PM2.5	 onm	 PM10	 n\/	 O3	  14	 NO2	  55	 SO2	  26	 CO	  28	 Temperature	  8	 Dew	  8	 Air pressure is	 7	 Humidity	 1	 Wind	 10	
